"DateTime","Players","Players Trend","Twitch Viewers","Flags"
"2020-01-02 00:00:00",12389,,11133,
"2020-01-03 00:00:00",11105,,8797,
"2020-01-04 00:00:00",10516,,7530,
"2020-01-05 00:00:00",9765,,2540,
"2020-01-06 00:00:00",7904,,3436,
"2020-01-07 00:00:00",6733,,5517,
"2020-01-08 00:00:00",6558,,1004,
"2020-01-09 00:00:00",6496,,435,
"2020-01-10 00:00:00",7352,,575,
"2020-01-11 00:00:00",8870,,789,
"2020-01-12 00:00:00",8542,,380,
"2020-01-13 00:00:00",6329,,350,
"2020-01-14 00:00:00",5784,,3466,
"2020-01-15 00:00:00",5673,,460,
"2020-01-16 00:00:00",5352,,235,
"2020-01-17 00:00:00",6553,,2461,
"2020-01-18 00:00:00",7959,,412,
"2020-01-19 00:00:00",7487,,5356,
"2020-01-20 00:00:00",6874,,3252,
"2020-01-21 00:00:00",5495,,2516,
"2020-01-22 00:00:00",5515,,4936,
"2020-01-23 00:00:00",5944,,5479,
"2020-01-24 00:00:00",9645,,5806,
"2020-01-25 00:00:00",13165,,713,
"2020-01-26 00:00:00",13999,,9215,
"2020-01-27 00:00:00",10749,,365,
"2020-01-28 00:00:00",9146,,3346,
"2020-01-29 00:00:00",7978,,267,
"2020-01-30 00:00:00",7668,,18373,
"2020-01-31 00:00:00",8427,,14906,
"2020-02-01 00:00:00",9997,,3792,
"2020-02-02 00:00:00",10302,,27462,
"2020-02-03 00:00:00",7043,,12877,
"2020-02-04 00:00:00",6695,,15931,
"2020-02-05 00:00:00",7020,,6914,
"2020-02-06 00:00:00",7005,,13085,
"2020-02-07 00:00:00",7845,,20841,
"2020-02-08 00:00:00",9598,,22353,
"2020-02-09 00:00:00",9967,,15395,
"2020-02-10 00:00:00",7177,,5762,
"2020-02-11 00:00:00",7051,,24718,
"2020-02-12 00:00:00",6933,,626,
"2020-02-13 00:00:00",6688,,17587,
"2020-02-14 00:00:00",7302,,20056,
"2020-02-15 00:00:00",8431,,2769,
"2020-02-16 00:00:00",8094,,973,
"2020-02-17 00:00:00",7254,,265,
"2020-02-18 00:00:00",5949,,1097,
"2020-02-19 00:00:00",5790,,3574,
"2020-02-20 00:00:00",5737,,5248,
"2020-02-21 00:00:00",6270,,257,
"2020-02-22 00:00:00",6724,,364,
"2020-02-23 00:00:00",6797,,2371,
"2020-02-24 00:00:00",5188,,2274,
"2020-02-25 00:00:00",5316,,722,
"2020-02-26 00:00:00",5317,,2211,
"2020-02-27 00:00:00",5732,,271,
"2020-02-28 00:00:00",6618,,1784,
"2020-02-29 00:00:00",7830,,1088,
"2020-03-01 00:00:00",7465,,178,
"2020-03-02 00:00:00",5819,,237,
"2020-03-03 00:00:00",5440,,176,
"2020-03-04 00:00:00",5297,,330,
"2020-03-05 00:00:00",5624,,436,
"2020-03-06 00:00:00",5807,,226,
"2020-03-07 00:00:00",6356,,112,
"2020-03-08 00:00:00",6588,,353,
"2020-03-09 00:00:00",4971,,183,
"2020-03-10 00:00:00",4721,,118,
"2020-03-11 00:00:00",4564,,123,
"2020-03-12 00:00:00",4852,,528,
"2020-03-13 00:00:00",5524,,209,
"2020-03-14 00:00:00",5858,,141,
"2020-03-15 00:00:00",6382,,234,
"2020-03-16 00:00:00",5872,,138,
"2020-03-17 00:00:00",5791,,170,
"2020-03-18 00:00:00",5733,,281,
"2020-03-19 00:00:00",5579,,894,
"2020-03-20 00:00:00",5232,,258,
"2020-03-21 00:00:00",5419,,216,
"2020-03-22 00:00:00",5259,,155,
"2020-03-23 00:00:00",5132,,1084,
"2020-03-24 00:00:00",4800,,118,
"2020-03-25 00:00:00",4673,,109,
"2020-03-26 00:00:00",4603,,926,
"2020-03-27 00:00:00",4650,,368,
"2020-03-28 00:00:00",4844,,581,
"2020-03-29 00:00:00",4792,,2125,
"2020-03-30 00:00:00",4493,,1222,
"2020-03-31 00:00:00",4177,,137,
"2020-04-01 00:00:00",4313,,651,
"2020-04-02 00:00:00",4095,,1373,
"2020-04-03 00:00:00",5007,,330,
"2020-04-04 00:00:00",4918,,2647,
"2020-04-05 00:00:00",5232,,1947,
"2020-04-06 00:00:00",4662,,127,
"2020-04-07 00:00:00",4592,,645,
"2020-04-08 00:00:00",5346,,151,
"2020-04-09 00:00:00",5194,,135,
"2020-04-10 00:00:00",5116,,411,
"2020-04-11 00:00:00",6081,,117,
"2020-04-12 00:00:00",7149,,147,
"2020-04-13 00:00:00",7271,,453,
"2020-04-14 00:00:00",7278,,1598,
"2020-04-15 00:00:00",5796,,163,
"2020-04-16 00:00:00",5057,,2417,
"2020-04-17 00:00:00",4844,,22136,
"2020-04-18 00:00:00",4842,,201,
"2020-04-19 00:00:00",4780,,28921,
"2020-04-20 00:00:00",4419,,245,
"2020-04-21 00:00:00",4368,,22560,
"2020-04-22 00:00:00",4227,,233,
"2020-04-23 00:00:00",4139,,2330,
"2020-04-24 00:00:00",4386,,551,
"2020-04-25 00:00:00",4340,,5322,
"2020-04-26 00:00:00",4267,,348,
